id,machine_tag,full_name,surname,type,born_in,died_in,age,sex,ethnicity,roles,primary_role,clergy?,mother,mother_id,father,father_id,wikidata_id,en_wikipedia_url,dbpedia_uri,find_a_grave_url,plaques_count
859,openplaques:subject:id=859,Cetshwayo kaMpande,kaMpande,man,1832,1884,52,male,bame,"[""King of the Zulus""]",King of the Zulus,false,,,,,Q380403,https://en.wikipedia.org/wiki/Cetshwayo_kaMpande,http://dbpedia.org/resource/Cetshwayo_kaMpande,,1
224,openplaques:subject:id=224,Sir John Fielding,Fielding,man,1721,1780,59,male,,"[""magistrate"", ""Knight Bachelor"", ""son"", ""founder of the Bow Street Runners""]",,false,,,Lt Gen Edmund Fielding,20197,Q707932,https://en.wikipedia.org/wiki/John_Fielding,http://dbpedia.org/resource/John_Fielding,,1
681,openplaques:subject:id=681,"Bow Street, London","Bow Street, London",place,1637,,383,object,,"[""street""]",street,false,,,,,,,,,1
751,openplaques:subject:id=751,Grinling Gibbons,Gibbons,man,1648,1721,73,male,,"[""woodcarver""]",woodcarver,false,,,,,Q610462,https://en.wikipedia.org/wiki/Grinling_Gibbons,http://dbpedia.org/resource/Grinling_Gibbons,,1
1041,openplaques:subject:id=1041,Charles Macklin,Macklin,man,1690,1797,107,male,,"[""actor""]",actor,false,,,,,Q2411008,https://en.wikipedia.org/wiki/Charles_Macklin,http://dbpedia.org/resource/Charles_Macklin,,1
679,openplaques:subject:id=679,Evelyn Waugh,Waugh,man,1903,1966,63,male,,"[""writer""]",writer,false,,,,,Q107002,https://en.wikipedia.org/wiki/Evelyn_Waugh,http://dbpedia.org/resource/Evelyn_Waugh,,1
678,openplaques:subject:id=678,David Devant,Devant,man,1868,1941,73,male,,"[""magician""]",magician,false,,,,,Q1174216,https://en.wikipedia.org/wiki/David_Devant,http://dbpedia.org/resource/David_Devant,,1
675,openplaques:subject:id=675,Oskar Kokoschka,Kokoschka,man,1886,1980,94,male,,"[""painter""]",painter,false,,,,,Q154260,https://en.wikipedia.org/wiki/Oskar_Kokoschka,http://dbpedia.org/resource/Oskar_Kokoschka,,1
674,openplaques:subject:id=674,George Frederick Bodley,Bodley,man,1827,1907,80,male,,"[""Gothic architect""]",Gothic architect,false,,,,,Q966448,https://en.wikipedia.org/wiki/George_Frederick_Bodley,http://dbpedia.org/resource/George_Frederick_Bodley,,1
672,openplaques:subject:id=672,Sir Norman Hartnell KCVO,Hartnell,man,1901,1979,78,male,,"[""Court Dressmaker"", ""Knight Commander of the Royal Victorian Order""]",,false,,,,,Q5492240,https://en.wikipedia.org/wiki/Norman_Hartnell,http://dbpedia.org/resource/Norman_Hartnell,,1
671,openplaques:subject:id=671,Dennis Brain,Brain,man,1921,1957,36,male,,"[""horn player""]",horn player,false,,,,,Q919550,https://en.wikipedia.org/wiki/Dennis_Brain,http://dbpedia.org/resource/Dennis_Brain,,1
670,openplaques:subject:id=670,Marcus Stone,Stone,man,1840,1921,81,male,,"[""artist""]",artist,false,,,,,Q1855173,https://en.wikipedia.org/wiki/Marcus_Stone,http://dbpedia.org/resource/Marcus_Stone,,1
669,openplaques:subject:id=669,Dame Marie Tempest DBE,Tempest,woman,1864,1942,78,female,,"[""actress"", ""Dame Commander of the Most Excellent Order of the British Empire""]",,false,,,,,Q5478731,https://en.wikipedia.org/wiki/Marie_Tempest,http://dbpedia.org/resource/Marie_Tempest,,1
715,openplaques:subject:id=715,Charles Wesley,Wesley,man,1757,1834,77,male,,"[""musician"", ""son""]",musician,false,,,Charles Wesley,668,Q5083466,https://en.wikipedia.org/wiki/Charles_Wesley_junior,http://dbpedia.org/resource/Charles_Wesley_junior,,1
1241,openplaques:subject:id=1241,Samuel Wesley,Wesley,man,1766,1837,71,male,,"[""musician"", ""son""]",musician,false,,,Charles Wesley,668,Q1969627,https://en.wikipedia.org/wiki/Samuel_Wesley,http://dbpedia.org/resource/Samuel_Wesley,,1
667,openplaques:subject:id=667,Henry James OM,James,man,1843,1916,73,male,,"[""writer"", ""Order of Merit recipient""]",,false,,,,,Q170509,https://en.wikipedia.org/wiki/Henry_James,http://dbpedia.org/resource/Henry_James,,1
665,openplaques:subject:id=665,John Gilbert Winant OM,Winant,man,1889,1947,58,male,,"[""Order of Merit recipient"", ""United States Ambassador""]",,false,,,,,Q882987,https://en.wikipedia.org/wiki/John_Gilbert_Winant,http://dbpedia.org/resource/John_Gilbert_Winant,,1
664,openplaques:subject:id=664,Admiral Sir Rear Admiral Francis Beaufort RN KCB FRS FRGS FRAS MRIA,Beaufort,man,1774,1857,83,male,,"[""hydrographer"", ""Fellow of the Royal Geographical Society"", ""Knight Commander of the Order of the Bath"", ""Royal Navy Admiral"", ""Fellow of the Royal Society"", ""Rear Admiral"", ""Member of the Royal Irish Academy"", ""Fellow of the Royal Astronomical Society""]",,false,,,,,Q21186,https://en.wikipedia.org/wiki/Francis_Beaufort,http://dbpedia.org/resource/Francis_Beaufort,,1
663,openplaques:subject:id=663,Robert Donat,Donat,man,1905,1958,53,male,,"[""actor""]",actor,false,,,,,Q116983,https://en.wikipedia.org/wiki/Robert_Donat,http://dbpedia.org/resource/Robert_Donat,,1
815,openplaques:subject:id=815,José de San Martín,San Martín,man,1778,1850,72,male,,"[""Argentine soldier"", ""statesman""]",,false,,,,,Q134160,https://en.wikipedia.org/wiki/José_de_San_Martín,http://dbpedia.org/resource/José_de_San_Martín,,1
658,openplaques:subject:id=658,Ugo Foscolo,Foscolo,man,1778,1827,49,male,,"[""poet"", ""patriot""]",,false,,,,,Q166234,https://en.wikipedia.org/wiki/Ugo_Foscolo,http://dbpedia.org/resource/Ugo_Foscolo,,1
1101,openplaques:subject:id=1101,King Charles X of France,Charles X,man,1757,1836,79,male,,"[""last Bourbon King of France"", ""King of France""]",,false,,,,,Q7758,https://en.wikipedia.org/wiki/Charles_X,http://dbpedia.org/resource/Charles_X,,1
656,openplaques:subject:id=656,General John Burgoyne,Burgoyne,man,1722,1792,70,male,,"[""British Army General""]",British Army General,false,,,,,Q436775,https://en.wikipedia.org/wiki/John_Burgoyne,http://dbpedia.org/resource/John_Burgoyne,,1
655,openplaques:subject:id=655,Ford Madox Brown,Brown,man,1821,1893,72,male,,"[""painter"", ""Pre-Raphaelite artist""]",,false,,,,,Q319843,https://en.wikipedia.org/wiki/Ford_Madox_Brown,http://dbpedia.org/resource/Ford_Madox_Brown,,1
654,openplaques:subject:id=654,John Desmond Bernal,Bernal,man,1901,1971,70,male,,"[""crystallographer""]",crystallographer,false,,,,,Q168362,https://en.wikipedia.org/wiki/J._D._Bernal,http://dbpedia.org/resource/J._D._Bernal,,1
653,openplaques:subject:id=653,Goldsworthy Lowes Dickinson,Dickinson,man,1862,1932,69,male,,"[""author"", ""Humanist""]",,false,,,,,Q3264399,https://en.wikipedia.org/wiki/Goldsworthy_Lowes_Dickinson,http://dbpedia.org/resource/Goldsworthy_Lowes_Dickinson,,1
651,openplaques:subject:id=651,Jenny Lind,Lind,woman,1820,1887,67,female,,"[""singer"", ""soprano""]",,false,,,,,Q231345,https://en.wikipedia.org/wiki/Jenny_Lind,http://dbpedia.org/resource/Jenny_Lind,,1
649,openplaques:subject:id=649,Boris Karloff,Karloff,man,1887,1969,82,male,,"[""actor""]",actor,false,,,,,Q203219,https://en.wikipedia.org/wiki/Boris_Karloff,http://dbpedia.org/resource/Boris_Karloff,,1
396,openplaques:subject:id=396,Joseph Chamberlain MP,Chamberlain,man,1836,1914,77,male,,"[""Member of Parliament"", ""statesman"", ""Mayor of Birmingham"", ""father"", ""Town Councillor""]",,false,,,,,Q315999,https://en.wikipedia.org/wiki/Joseph_Chamberlain,http://dbpedia.org/resource/Joseph_Chamberlain,,1
647,openplaques:subject:id=647,Robert Bevan,Bevan,man,1865,1925,60,male,,"[""Camden Town Group painter""]",Camden Town Group painter,false,,,,,Q2363100,https://en.wikipedia.org/wiki/Robert_Bevan,http://dbpedia.org/resource/Robert_Bevan,,1
646,openplaques:subject:id=646,Austin Dobson,Dobson,man,1840,1921,81,male,,"[""poet"", ""essayist""]",,false,,,,,Q3595615,https://en.wikipedia.org/wiki/Henry_Austin_Dobson,http://dbpedia.org/resource/Henry_Austin_Dobson,,1
645,openplaques:subject:id=645,Captain Robert Falcon Scott CVO RN,Scott,man,1868,1912,44,male,,"[""Antarctic explorer"", ""husband"", ""father"", ""Terra Nova Expedition member"", ""Royal Navy Captain"", ""Commander of the Royal Victorian Order"", ""Discovery Expedition member""]",,false,,,,,Q102527,https://en.wikipedia.org/wiki/Robert_Falcon_Scott,http://dbpedia.org/resource/Robert_Falcon_Scott,,1
644,openplaques:subject:id=644,Sir Bernard Spilsbury,Spilsbury,man,1877,1947,70,male,,"[""forensic pathologist"", ""Knight Bachelor""]",,false,,,,,Q707849,https://en.wikipedia.org/wiki/Bernard_Spilsbury,http://dbpedia.org/resource/Bernard_Spilsbury,,1
639,openplaques:subject:id=639,Rt Hon. Marquess Rufus Isaacs PC,Isaacs,man,1860,1935,75,male,,"[""lawyer"", ""Foreign Secretary"", ""Viceroy of India"", ""Marquess of Reading"", ""Member of Parliament"", ""statesman"", ""Attorney General of England and Wales"", ""husband"", ""Lord Chief Justice of England"", ""Privy Counsellor"", ""Solicitor General"", ""Baron Reading"", ""Viscount Reading"", ""Viscount Erleigh"", ""Earl of Reading""]",,false,,,,,Q336036,"https://en.wikipedia.org/wiki/Rufus_Isaacs,_1st_Marquess_of_Reading","http://dbpedia.org/resource/Rufus_Isaacs,_1st_Marquess_of_Reading",,1
718,openplaques:subject:id=718,Winifred Holtby,Holtby,woman,1898,1935,37,female,,"[""writer"", ""reformer""]",,false,,,,,Q523578,https://en.wikipedia.org/wiki/Winifred_Holtby,http://dbpedia.org/resource/Winifred_Holtby,,1
637,openplaques:subject:id=637,Rose Macaulay,Macaulay,woman,1881,1958,77,female,,"[""writer""]",writer,false,,,,,Q528576,https://en.wikipedia.org/wiki/Rose_Macaulay,http://dbpedia.org/resource/Rose_Macaulay,,1
635,openplaques:subject:id=635,Victor Weisz,Weisz,man,1913,1966,53,male,,"[""cartoonist""]",cartoonist,false,,,,,Q110400,https://en.wikipedia.org/wiki/Victor_Weisz,http://dbpedia.org/resource/Victor_Weisz,,1
633,openplaques:subject:id=633,John Francis Bentley,Bentley,man,1839,1902,63,male,,"[""architect""]",architect,false,,,,,Q3809275,https://en.wikipedia.org/wiki/John_Francis_Bentley,http://dbpedia.org/resource/John_Francis_Bentley,,1
632,openplaques:subject:id=632,Sir Richard Westmacott,Westmacott,man,1775,1856,81,male,,"[""sculptor"", ""Knight Bachelor""]",,false,,,,,Q6238282,https://en.wikipedia.org/wiki/Richard_Westmacott,http://dbpedia.org/resource/Richard_Westmacott,,1
631,openplaques:subject:id=631,Enid Bagnold,Bagnold,woman,1889,1981,92,female,,"[""novelist"", ""playwright"", ""author of National Velvet""]",,false,,,,,Q447630,https://en.wikipedia.org/wiki/Enid_Bagnold,http://dbpedia.org/resource/Enid_Bagnold,,1
630,openplaques:subject:id=630,Lucien Pissarro,Pissarro,man,1863,1944,81,male,,"[""painter"", ""printer"", ""wood engraver"", ""son""]",,false,,,Camille Pissarro,6786,Q964608,https://en.wikipedia.org/wiki/Lucien_Pissarro,http://dbpedia.org/resource/Lucien_Pissarro,,1
628,openplaques:subject:id=628,Dame Ninette de Valois CH OM DBE,Valois,woman,1898,2001,103,female,,"[""Order of Merit recipient"", ""Companion of Honour"", ""founder of the Royal Ballet"", ""Dame Commander of the Most Excellent Order of the British Empire""]",,false,,,,,Q234436,https://en.wikipedia.org/wiki/Ninette_de_Valois,http://dbpedia.org/resource/Ninette_de_Valois,,1
627,openplaques:subject:id=627,John Lindley,Lindley,man,1799,1865,66,male,,"[""botanist"", ""pioneer orchidologist""]",,false,,,,,Q378629,https://en.wikipedia.org/wiki/John_Lindley,http://dbpedia.org/resource/John_Lindley,,1
625,openplaques:subject:id=625,Francis Turner Palgrave,Palgrave,man,1824,1897,73,male,,"[""compiler of The Golden Treasury""]",compiler of The Golden Treasury,false,,,,,Q516497,https://en.wikipedia.org/wiki/Francis_Turner_Palgrave,http://dbpedia.org/resource/Francis_Turner_Palgrave,,1
62,openplaques:subject:id=62,Lady Vita Sackville-West CH,Sackville-West,woman,1892,1962,70,female,,"[""writer"", ""Companion of Honour"", ""Lady"", ""gardener"", ""wife""]",,false,,,,,Q235505,https://en.wikipedia.org/wiki/Vita_Sackville-West,http://dbpedia.org/resource/Vita_Sackville-West,,1
623,openplaques:subject:id=623,Sir Harold Nicolson CMG KCVO,Nicolson,man,1886,1968,82,male,,"[""writer"", ""gardener"", ""Companion of The Most Distinguished Order of Saint Michael and Saint George"", ""Knight Commander of the Royal Victorian Order"", ""husband""]",,false,,,,,Q332956,https://en.wikipedia.org/wiki/Harold_Nicolson,http://dbpedia.org/resource/Harold_Nicolson,,1
622,openplaques:subject:id=622,George Frampton,Frampton,man,1860,1928,68,male,,"[""sculptor""]",sculptor,false,,,,,Q2265709,https://en.wikipedia.org/wiki/George_Frampton,http://dbpedia.org/resource/George_Frampton,,1
621,openplaques:subject:id=621,George Peabody,Peabody,man,1795,1869,74,male,,"[""philanthropist""]",philanthropist,false,,,,,Q910862,https://en.wikipedia.org/wiki/George_Peabody,http://dbpedia.org/resource/George_Peabody,,1
620,openplaques:subject:id=620,Sir Charles Santley,Santley,man,1834,1922,88,male,,"[""singer"", ""Knight Bachelor""]",,false,,,,,Q521746,https://en.wikipedia.org/wiki/Charles_Santley,http://dbpedia.org/resource/Charles_Santley,,1
289,openplaques:subject:id=289,Richard Brinsley Sheridan,Sheridan,man,1751,1816,65,male,,"[""playwright"", ""dramatist"", ""Member of Parliament"", ""statesman"", ""husband""]",,false,,,,,Q352725,https://en.wikipedia.org/wiki/Richard_Brinsley_Sheridan,http://dbpedia.org/resource/Richard_Brinsley_Sheridan,,1
619,openplaques:subject:id=619,Robert Stephenson,Stephenson,man,1803,1859,56,male,,"[""engineer""]",engineer,false,,,,,Q328728,https://en.wikipedia.org/wiki/Robert_Stephenson,http://dbpedia.org/resource/Robert_Stephenson,,1
784,openplaques:subject:id=784,Marie Taglioni,Taglioni,woman,1809,1884,75,female,,"[""ballet dancer""]",ballet dancer,false,,,,,Q203990,https://en.wikipedia.org/wiki/Marie_Taglioni,http://dbpedia.org/resource/Marie_Taglioni,,1
617,openplaques:subject:id=617,Dr Thomas Hodgkin,Hodgkin,man,1798,1866,68,male,,"[""physician"", ""philanthropist"", ""reformer""]",,false,,,,,Q456820,https://en.wikipedia.org/wiki/Thomas_Hodgkin,http://dbpedia.org/resource/Thomas_Hodgkin,,1
616,openplaques:subject:id=616,William Edward Hartpole Lecky OM,Lecky,man,1838,1903,65,male,,"[""essayist"", ""historian"", ""Order of Merit recipient""]",,false,,,,,Q725927,https://en.wikipedia.org/wiki/William_Edward_Hartpole_Lecky,http://dbpedia.org/resource/William_Edward_Hartpole_Lecky,,1
614,openplaques:subject:id=614,Caroline Chisholm,Chisholm,woman,1808,1877,69,female,,"[""philanthropist""]",philanthropist,false,,,,,Q5045013,https://en.wikipedia.org/wiki/Caroline_Chisholm,http://dbpedia.org/resource/Caroline_Chisholm,,1
613,openplaques:subject:id=613,Percy Wyndham Lewis,Lewis,man,1882,1957,75,male,,"[""writer"", ""painter""]",,false,,,,,Q780102,https://en.wikipedia.org/wiki/Wyndham_Lewis,http://dbpedia.org/resource/Wyndham_Lewis,,1
612,openplaques:subject:id=612,Sir Eyre Massey Shaw KCB,Shaw,man,1830,1908,78,male,,"[""Chief Officer of the Metropolitan Fire Brigade"", ""Knight Commander of the Order of the Bath""]",,false,,,,,Q5422991,https://en.wikipedia.org/wiki/Eyre_Massey_Shaw,http://dbpedia.org/resource/Eyre_Massey_Shaw,,1
611,openplaques:subject:id=611,Jean Sibelius,Sibelius,man,1865,1957,92,male,,"[""composer""]",composer,false,,,,,Q45682,https://en.wikipedia.org/wiki/Jean_Sibelius,http://dbpedia.org/resource/Jean_Sibelius,,1
609,openplaques:subject:id=609,Sir Benjamin Thompson FRS,Thompson,man,1753,1814,61,male,,"[""inventor"", ""Count Rumford"", ""Knight Bachelor"", ""adventurer"", ""Fellow of the Royal Society""]",,false,,,,,Q44645,https://en.wikipedia.org/wiki/Benjamin_Thompson,http://dbpedia.org/resource/Benjamin_Thompson,,1
607,openplaques:subject:id=607,Muzio Clementi,Clementi,man,1752,1832,80,male,,"[""composer""]",composer,false,,,,,Q193673,https://en.wikipedia.org/wiki/Muzio_Clementi,http://dbpedia.org/resource/Muzio_Clementi,,1
606,openplaques:subject:id=606,Hugh Gaitskell,Gaitskell,man,1906,1963,57,male,,"[""statesman""]",statesman,false,,,,,Q337380,https://en.wikipedia.org/wiki/Hugh_Gaitskell,http://dbpedia.org/resource/Hugh_Gaitskell,,1
605,openplaques:subject:id=605,George Romney,Romney,man,1734,1802,68,male,,"[""painter"", ""portrait painter"", ""apprentice""]",,false,,,,,Q371280,https://en.wikipedia.org/wiki/George_Romney_(painter),http://dbpedia.org/resource/George_Romney_(painter),,1
602,openplaques:subject:id=602,Sir Capt Geoffrey De Havilland OM CBE FRAeS AFC RDI,Havilland,man,1882,1965,83,male,,"[""aircraft designer"", ""Order of Merit recipient"", ""British Army Captain"", ""Knight Bachelor"", ""Commander of the Most Excellent Order of the British Empire"", ""Officer of the Most Excellent Order of the British Empire"", ""Air Force Cross recipient"", ""Fellow of the Royal Aeronautical Society"", ""Royal Designer for Industry""]",,false,,,,,Q654779,https://en.wikipedia.org/wiki/Geoffrey_de_Havilland,http://dbpedia.org/resource/Geoffrey_de_Havilland,,1
601,openplaques:subject:id=601,Essex Street,Essex Street,place,,,unknown,object,,"[""street""]",street,false,,,,,Q4532801,https://en.wikipedia.org/wiki/Essex_Street,http://dbpedia.org/resource/Essex_Street,,1
1693,openplaques:subject:id=1693,Dr Nicholas Barbon,Barbon,man,1640,1698,58,male,,"[""physician"", ""economist"", ""financial speculator""]",,false,,,,,Q1984850,https://en.wikipedia.org/wiki/Nicholas_Barbon,http://dbpedia.org/resource/Nicholas_Barbon,,1
1697,openplaques:subject:id=1697,Sir Orlando Bridgeman SL 1st Baronet,Bridgeman,man,1606,1674,68,male,,"[""Knight Bachelor"", ""Lord Keeper"", ""Serjeant-at-law"", ""Baronet Bridgeman of Great Lever""]",,false,,,,,Q7528405,"https://en.wikipedia.org/wiki/Sir_Orlando_Bridgeman,_1st_Baronet,_of_Great_Lever","http://dbpedia.org/resource/Sir_Orlando_Bridgeman,_1st_Baronet,_of_Great_Lever",,1
1701,openplaques:subject:id=1701,Brass Crosby,Crosby,man,1725,1793,68,male,,"[""Lord Mayor of London""]",Lord Mayor of London,false,,,,,Q4957862,https://en.wikipedia.org/wiki/Brass_Crosby,http://dbpedia.org/resource/Brass_Crosby,,1
600,openplaques:subject:id=600,Anthony Salvin,Salvin,man,1799,1881,82,male,,"[""architect""]",architect,false,,,,,Q573967,https://en.wikipedia.org/wiki/Anthony_Salvin,http://dbpedia.org/resource/Anthony_Salvin,,1
599,openplaques:subject:id=599,Sir Emery Walker,Walker,man,1851,1933,82,male,,"[""antiquary"", ""typographer"", ""Knight Bachelor""]",,false,,,,,Q346323,https://en.wikipedia.org/wiki/Emery_Walker,http://dbpedia.org/resource/Emery_Walker,,1
598,openplaques:subject:id=598,Sir Adrian Boult CH,Boult,man,1889,1983,94,male,,"[""conductor"", ""Companion of Honour"", ""Knight Bachelor""]",,false,,,,,Q372697,https://en.wikipedia.org/wiki/Adrian_Boult,http://dbpedia.org/resource/Adrian_Boult,,1
597,openplaques:subject:id=597,Sir John Lavery RA,Lavery,man,1856,1941,85,male,,"[""painter"", ""Royal Academician"", ""Knight Bachelor""]",,false,,,,,Q609328,https://en.wikipedia.org/wiki/John_Lavery,http://dbpedia.org/resource/John_Lavery,,1
2474,openplaques:subject:id=2474,José Rizal,Rizal,man,1861,1896,35,male,,"[""writer"", ""national hero of the Philippines""]",,false,,,,,Q1500,https://en.wikipedia.org/wiki/José_Rizal,http://dbpedia.org/resource/José_Rizal,,1
595,openplaques:subject:id=595,Ralph Vaughan Williams OM,Williams,man,1872,1958,86,male,,"[""composer"", ""Order of Merit recipient""]",,false,,,,,Q207947,https://en.wikipedia.org/wiki/Ralph_Vaughan_Williams,http://dbpedia.org/resource/Ralph_Vaughan_Williams,,1
1733,openplaques:subject:id=1733,Beatrice Webb,Webb,woman,1858,1943,85,female,,"[""political reformer"", ""social scientist"", ""wife""]",,false,,,,,Q242666,https://en.wikipedia.org/wiki/Beatrice_Webb,http://dbpedia.org/resource/Beatrice_Webb,,1
591,openplaques:subject:id=591,Swami Vivekananda,Vivekananda,man,1863,1902,39,male,,"[""Hindu philosopher""]",Hindu philosopher,false,,,,,Q47478,https://en.wikipedia.org/wiki/Swami_Vivekananda,http://dbpedia.org/resource/Swami_Vivekananda,,1
590,openplaques:subject:id=590,H. N. Brailsford,Brailsford,man,1873,1958,85,male,,"[""writer"", ""champion of equal and free humanity""]",,false,,,,,Q2512157,https://en.wikipedia.org/wiki/H._N._Brailsford,http://dbpedia.org/resource/H._N._Brailsford,,1
589,openplaques:subject:id=589,Dan Leno,Leno,man,1860,1904,44,male,,"[""music hall comedian""]",music hall comedian,false,,,,,Q2618270,https://en.wikipedia.org/wiki/Dan_Leno,http://dbpedia.org/resource/Dan_Leno,,1
588,openplaques:subject:id=588,Pte. Frederick Hitch VC,Hitch,man,1856,1913,57,male,,"[""Victoria Cross recipient"", ""Private"", ""hero of Rorke’s Drift""]",,false,,,,,Q1938101,https://en.wikipedia.org/wiki/Frederick_Hitch,http://dbpedia.org/resource/Frederick_Hitch,,1
587,openplaques:subject:id=587,Sir William Orpen KBE,Orpen,man,1878,1931,53,male,,"[""painter"", ""Knight of the British Empire""]",,false,,,,,Q922483,https://en.wikipedia.org/wiki/William_Orpen,http://dbpedia.org/resource/William_Orpen,,1
586,openplaques:subject:id=586,William Smith MP,Smith,man,1756,1835,79,male,,"[""pioneer of religious liberty"", ""Member of Parliament""]",,false,,,,,Q8018541,https://en.wikipedia.org/wiki/William_Smith_(abolitionist),http://dbpedia.org/resource/William_Smith_(abolitionist),,1
585,openplaques:subject:id=585,Israel Zangwill,Zangwill,man,1864,1926,62,male,,"[""writer"", ""philanthropist"", ""husband""]",,false,,,,,Q113681,https://en.wikipedia.org/wiki/Israel_Zangwill,http://dbpedia.org/resource/Israel_Zangwill,,1
584,openplaques:subject:id=584,Caslon Foundry,Caslon Foundry,place,1720,1937,217,object,,"[""type foundry""]",type foundry,false,,,,,,,,,1
1749,openplaques:subject:id=1749,William Caslon,Caslon,man,1692,1766,74,male,,"[""typefounder""]",typefounder,false,,,,,Q1346563,https://en.wikipedia.org/wiki/William_Caslon,http://dbpedia.org/resource/William_Caslon,,1
581,openplaques:subject:id=581,Francis Place,Place,man,1771,1854,83,male,,"[""political reformer""]",political reformer,false,,,,,Q522952,https://en.wikipedia.org/wiki/Francis_Place,http://dbpedia.org/resource/Francis_Place,,1
378,openplaques:subject:id=378,George Bernard Shaw,Shaw,man,1856,1950,94,male,,"[""author"", ""playwright"", ""Nobel Literature Laureate""]",,false,,,,,Q19185,https://en.wikipedia.org/wiki/George_Bernard_Shaw,http://dbpedia.org/resource/George_Bernard_Shaw,,1
7515,openplaques:subject:id=7515,John Adam,Adam,man,1721,1792,71,male,,"[""architect"", ""son""]",architect,false,Mary Robertson,20182,William Adam,20179,Q6218149,https://en.wikipedia.org/wiki/John_Adam_(architect),http://dbpedia.org/resource/John_Adam_(architect),,1
23324,openplaques:subject:id=23324,Adelphi Terrace,Terrace,man,,,unknown,object,,[],,false,,,,,,,,,1
576,openplaques:subject:id=576,Kurt Schwitters,Schwitters,man,1887,1948,61,male,,"[""artist""]",artist,false,,,,,Q155158,https://en.wikipedia.org/wiki/Kurt_Schwitters,http://dbpedia.org/resource/Kurt_Schwitters,,1
574,openplaques:subject:id=574,Bert Ambrose,Ambrose,man,1896,1971,75,male,,"[""dance band leader""]",dance band leader,false,,,,,Q436594,https://en.wikipedia.org/wiki/Ambrose_(bandleader),http://dbpedia.org/resource/Ambrose_(bandleader),,1
573,openplaques:subject:id=573,Andrew Lang,Lang,man,1844,1912,68,male,,"[""man of letters""]",man of letters,false,,,,,Q505827,https://en.wikipedia.org/wiki/Andrew_Lang,http://dbpedia.org/resource/Andrew_Lang,,1
571,openplaques:subject:id=571,Sir Earl Admiral Thomas Cochrane GCB,Cochrane,man,1775,1860,85,male,,"[""Member of Parliament"", ""Rear Admiral"", ""Knight Grand Cross of the Order of the Bath"", ""Earl of Dundonald"", ""Vice-Admiral"", ""Knight Companion of the Order of the Bath"", ""Commander-in-Chief, North American Station"", ""Admiral of the Blue"", ""Admiral of the White"", ""Admiral of the Red"", ""Rear-Admiral of the United Kingdom""]",,false,,,,,Q334994,"https://en.wikipedia.org/wiki/Thomas_Cochrane,_10th_Earl_of_Dundonald","http://dbpedia.org/resource/Thomas_Cochrane,_10th_Earl_of_Dundonald",,1
2988,openplaques:subject:id=2988,Admiral Rt Hon. Sir Earl Lord Viscount David Beatty RN OM PC GCB GCVO DSO,Beatty,man,1871,1936,65,male,,"[""Order of Merit recipient"", ""Companion of the Distinguished Service Order"", ""Knight Commander of the Order of the Bath"", ""Royal Navy Admiral"", ""Admiral of the Fleet"", ""Earl Beatty"", ""Companion of the Order of the Bath"", ""Knight Grand Cross Victoria Order"", ""Rear Admiral"", ""Knight Grand Cross of the Order of the Bath"", ""Vice-Admiral"", ""Knight Commander of the Royal Victorian Order"", ""Privy Counsellor"", ""Royal Navy Captain"", ""Royal Navy Lieutenant"", ""Royal Navy Commander"", ""Member of the Royal Victorian Order"", ""Baron Beatty"", ""Viscount Borodale""]",,false,,,,,Q335013,"https://en.wikipedia.org/wiki/David_Beatty,_1st_Earl_Beatty","http://dbpedia.org/resource/David_Beatty,_1st_Earl_Beatty",,1
1389,openplaques:subject:id=1389,Anne Oldfield,Oldfield,woman,1683,1730,47,female,,"[""actress""]",actress,false,,,,,Q4768696,https://en.wikipedia.org/wiki/Anne_Oldfield,http://dbpedia.org/resource/Anne_Oldfield,,1
569,openplaques:subject:id=569,Sir Charles Wheatstone FRS,Wheatstone,man,1802,1875,73,male,,"[""inventor"", ""scientist"", ""Knight Bachelor"", ""Fellow of the Royal Society""]",,false,,,,,Q156942,https://en.wikipedia.org/wiki/Charles_Wheatstone,http://dbpedia.org/resource/Charles_Wheatstone,,1
568,openplaques:subject:id=568,Sir Earl Field-Marshal Viscount Lord Horatio Kitchener KP KG OM GCB KStJ GCSI GCMG GCIE,Kitchener,man,1850,1916,66,male,,"[""Field-Marshal"", ""Order of Merit recipient"", ""Knight Commander of the Order of the Bath"", ""British Army Captain"", ""British Army Lieutenant General"", ""British Army Major General"", ""Earl Kitchener of Khartoum and of Broome"", ""Companion of the Order of the Bath"", ""statesman"", ""Knight of the Order of the Garter"", ""Knight of The Most Venerable Order of the Hospital of Saint John of Jerusalem"", ""soldier"", ""Knight Grand Cross of the Order of the Bath"", ""Companion of The Most Distinguished Order of Saint Michael and Saint George"", ""Knight of the Order of St Patrick"", ""Knight Commander of The Most Distinguished Order of Saint Michael and Saint George"", ""Knight Grand Cross Order of St Michael and St George"", ""Knight Grand Commander of the  Most Eminent Order of the Indian Empire"", ""Knight Grand Commander of the Most Exalted Order of the Star of India"", ""British Army General"", ""British Army Lieutenant"", ""Baron Kitchener of Khartoum"", ""Viscount Kitchener of Khartoum, of the Vaal in the Colony of the Transvaal and of Aspall"", ""Baron Denton"", ""Viscount Broome""]",,false,,,,,Q216129,"https://en.wikipedia.org/wiki/Herbert_Kitchener,_1st_Earl_Kitchener","http://dbpedia.org/resource/Herbert_Kitchener,_1st_Earl_Kitchener",,1
