id,machine_tag,full_name,surname,type,born_in,died_in,age,sex,ethnicity,roles,primary_role,clergy?,mother,mother_id,father,father_id,wikidata_id,en_wikipedia_url,dbpedia_uri,find_a_grave_url,plaques_count
10318,openplaques:subject:id=10318,Shudehill Fight,Shudehill Fight,thing,,,unknown,object,,"[""riot""]",riot,false,,,,,,,,,1
655,openplaques:subject:id=655,Ford Madox Brown,Brown,man,1821,1893,72,male,,"[""painter"", ""Pre-Raphaelite artist""]",painter,false,,,,,Q319843,https://en.wikipedia.org/wiki/Ford_Madox_Brown,http://dbpedia.org/resource/Ford_Madox_Brown,,1
757,openplaques:subject:id=757,Northern Rugby Football Union,Northern Rugby Football Union,group,1895,,127,object,,"[""rugby football league""]",rugby football league,false,,,,,,,,,1
9675,openplaques:subject:id=9675,"Cathedral Church of St. Mary, St. Denys and St. George, Manchester","Church of St. Mary, St. Denys and St. George, Manchester",place,,,unknown,object,,"[""cathedral church""]",cathedral church,false,,,,,,,,,1
755,openplaques:subject:id=755,Sir Lt Gen Harry Smith GCB 1st Baronet,Smith,man,1787,1860,73,male,,"[""Governor of the Cape of Good Hope"", ""British Army Lieutenant General"", ""statesman"", ""Knight Grand Cross of the Order of the Bath"", ""Baronet Smith of Aliwal""]",statesman,false,,,,,Q1606789,"https://en.wikipedia.org/wiki/Sir_Harry_Smith,_1st_Baronet","http://dbpedia.org/resource/Sir_Harry_Smith,_1st_Baronet",,1
5521,openplaques:subject:id=5521,Co-operative Insurance Company,Company,group,,,unknown,object,,"[""company""]",company,false,,,,,,,,,1
750,openplaques:subject:id=750,Sir William Fairbairn FRS 1st Baronet,Fairbairn,man,1789,1874,85,male,,"[""engineer"", ""designer of the Lancashire Boiler"", ""inventor of the riveting machine"", ""Fellow of the Royal Society"", ""founder of the Mechanics Institute"", ""President of the Institute of Mechanical Engineers"", ""Baronet Fairbairn of Ardwick""]",engineer,false,,,,,Q929499,https://en.wikipedia.org/wiki/William_Fairbairn,http://dbpedia.org/resource/William_Fairbairn,,1
747,openplaques:subject:id=747,Thomas Wright,Wright,man,1789,1876,87,male,,"[""The Prisoners' Friend""]",The Prisoners' Friend,false,,,,,Q7795329,https://en.wikipedia.org/wiki/Thomas_Wright_(philanthropist),http://dbpedia.org/resource/Thomas_Wright_(philanthropist),,1
4380,openplaques:subject:id=4380,Joseph Jordan,Jordan,man,1787,1873,86,male,,"[""founder of the first provincial school of anatomy""]",founder of the first provincial school of anatomy,false,,,,,Q6284446,https://en.wikipedia.org/wiki/Joseph_Jordan_(Royal_Navy_officer),http://dbpedia.org/resource/Joseph_Jordan_(Royal_Navy_officer),,1
212,openplaques:subject:id=212,Friedrich Engels,Engels,man,1820,1895,75,male,,"[""writer"", ""political philosopher"", ""social philosopher""]",political philosopher,false,,,,,Q34787,https://en.wikipedia.org/wiki/Friedrich_Engels,http://dbpedia.org/resource/Friedrich_Engels,,1
9292,openplaques:subject:id=9292,unemployed march from Ardwick Green,unemployed march from Ardwick Green,thing,1931,1931,0,object,,"[""march""]",march,false,,,,,,,,,1
9357,openplaques:subject:id=9357,Manchester Foot Hospital,Hospital,place,,,unknown,object,,"[""hospital""]",hospital,false,,,,,,,,,1
4368,openplaques:subject:id=4368,Thomas de la Warre,Warre,man,1359,1426,67,male,,"[""Rector of Manchester"", ""founder of the Collegiate Church""]",Rector of Manchester,false,,,,,Q7795508,"https://en.wikipedia.org/wiki/Thomas_la_Warr,_5th_Baron_De_La_Warr","http://dbpedia.org/resource/Thomas_la_Warr,_5th_Baron_De_La_Warr",,1
5841,openplaques:subject:id=5841,Humphrey Chetham,Chetham,man,1580,1653,73,male,,"[""merchant"", ""High Sheriff of Lancashire"", ""General Treasurer of Lancashire""]",merchant,false,,,,,Q5941334,https://en.wikipedia.org/wiki/Humphrey_Chetham,http://dbpedia.org/resource/Humphrey_Chetham,,1
20860,openplaques:subject:id=20860,Chetham's Hospital,Hospital,place,,,unknown,object,,"[""manor house""]",manor house,false,,,,,,,,,1
740,openplaques:subject:id=740,Robert Howard Spring,Spring,man,1889,1965,76,male,,"[""journalist"", ""novelist""]",journalist,false,,,,,Q1631915,https://en.wikipedia.org/wiki/Howard_Spring,http://dbpedia.org/resource/Howard_Spring,,1
4390,openplaques:subject:id=4390,Herbert Birley,Birley,man,1821,1890,69,male,,"[""Chairman of the Manchester School Board""]",Chairman of the Manchester School Board,false,,,,,,,,,1
5520,openplaques:subject:id=5520,first Manchester Gas Works,first Manchester Gas Works,place,1817,,205,object,,"[""gas works""]",gas works,false,,,,,,,,,1
4391,openplaques:subject:id=4391,Capt Robert Bradshaw,Bradshaw,man,,,unknown,male,,"[""British Army Captain""]",British Army Captain,false,,,,,,,,,1
4392,openplaques:subject:id=4392,Capt John Rosworm,Rosworm,man,,,unknown,male,,"[""British Army Captain""]",British Army Captain,false,,,,,Q6255735,https://en.wikipedia.org/wiki/John_Rosworm,http://dbpedia.org/resource/John_Rosworm,,1
4388,openplaques:subject:id=4388,John Barker,Barker,man,,,unknown,male,,"[""architect""]",architect,false,,,,,,,,,1
5519,openplaques:subject:id=5519,Little Ireland,Little Ireland,place,1827,1877,50,object,,"[""slum""]",slum,false,,,,,Q10567938,https://en.wikipedia.org/wiki/Little_Ireland,http://dbpedia.org/resource/Little_Ireland,,1
4387,openplaques:subject:id=4387,Edward Salomons,Salomons,man,1828,1906,78,male,,"[""architect""]",architect,false,,,,,Q5345203,https://en.wikipedia.org/wiki/Edward_Salomons,http://dbpedia.org/resource/Edward_Salomons,,1
327,openplaques:subject:id=327,Chaim Weizmann,Weizmann,man,1874,1952,78,male,,"[""scientist"", ""Zionist leader"", ""statesman"", ""President of Israel""]",scientist,false,,,,,Q172183,https://en.wikipedia.org/wiki/Chaim_Weizmann,http://dbpedia.org/resource/Chaim_Weizmann,,1
26089,openplaques:subject:id=26089,Britain's first Nuclear Free Zone,Zone,man,1980,,42,male,,"[""city""]",city,false,,,,,,,,,1
4377,openplaques:subject:id=4377,John Bennet,Bennet,man,,,unknown,male,,[],,false,,,,,,,,,1
26088,openplaques:subject:id=26088,Castlefield Urban Heritage Park,Park,place,,,unknown,object,,"[""houses""]",houses,false,,,,,,,,,1
4376,openplaques:subject:id=4376,Frank Kingdon-Ward,Kingdon-Ward,man,1885,1958,73,male,,"[""author"", ""botanist"", ""plant explorer""]",botanist,false,,,,,Q321094,https://en.wikipedia.org/wiki/Frank_Kingdon-Ward,http://dbpedia.org/resource/Frank_Kingdon-Ward,,1
730,openplaques:subject:id=730,Lord Ernest Simon,Simon,man,1879,1960,81,male,,"[""industrialist"", ""politician"", ""Knight Bachelor"", ""Member of Parliament"", ""public servant"", ""Baron Simon of Wythenshawe"", ""Lord Mayor of Manchester"", ""Chairman of the BBC Board of Governors""]",industrialist,false,,,,,Q5393810,"https://en.wikipedia.org/wiki/Ernest_Simon,_1st_Baron_Simon_of_Wythenshawe","http://dbpedia.org/resource/Ernest_Simon,_1st_Baron_Simon_of_Wythenshawe",,1
4375,openplaques:subject:id=4375,Shena Simon,Simon,woman,1883,1972,89,female,,[],,false,,,,,Q7494146,https://en.wikipedia.org/wiki/Shena_Simon,http://dbpedia.org/resource/Shena_Simon,,1
4374,openplaques:subject:id=4374,The Most Rev. William Temple,Temple,man,1881,1944,63,male,,"[""writer"", ""social reformer"", ""Archbishop of York"", ""Archbishop of Canterbury"", ""Bishop of Manchester"", ""Apostle of Church Unity""]",writer,true,,,,,Q336315,https://en.wikipedia.org/wiki/William_Temple_(bishop),http://dbpedia.org/resource/William_Temple_(bishop),,1
4373,openplaques:subject:id=4373,Pierre Adolphe Valette,Valette,man,1876,1942,66,male,,"[""painter"", ""School of Art teacher""]",painter,false,,,,,Q3237916,https://en.wikipedia.org/wiki/Pierre_Adolphe_Valette,http://dbpedia.org/resource/Pierre_Adolphe_Valette,,1
7846,openplaques:subject:id=7846,Manchester,Manchester,place,,,unknown,object,,"[""city"", ""city to be declared a nuclear free zone""]",city,false,,,,,Q18125,https://en.wikipedia.org/wiki/Manchester,http://dbpedia.org/resource/Manchester,,1
4372,openplaques:subject:id=4372,Peter Green,Green,man,1871,1961,90,male,,"[""Rector of St Philip's, Salford"", ""Canon Residentiary of Manchester"", ""evangelist writer""]","Rector of St Philip's, Salford",false,,,,,,,,,1
222,openplaques:subject:id=222,Kwame Nkrumah,Nkrumah,man,1909,1972,63,male,,"[""President of Ghana""]",President of Ghana,false,,,,,Q8620,https://en.wikipedia.org/wiki/Kwame_Nkrumah,http://dbpedia.org/resource/Kwame_Nkrumah,,1
367,openplaques:subject:id=367,Jomo Kenyatta,Kenyatta,man,1894,1978,84,male,,"[""President of the Republic of Kenya""]",President of the Republic of Kenya,false,,,,,Q173563,https://en.wikipedia.org/wiki/Jomo_Kenyatta,http://dbpedia.org/resource/Jomo_Kenyatta,,1
3108,openplaques:subject:id=3108,Pan African Conference,Pan African Conference,thing,1945,1945,0,object,,"[""conference""]",conference,false,,,,,Q825865,https://en.wikipedia.org/wiki/Pan-African_Congress,http://dbpedia.org/resource/Pan-African_Congress,,1
3110,openplaques:subject:id=3110,General Mäkonnen Wäldä-Mika'él,Mäkonnen Wäldä-Mika'él,man,1852,1906,54,male,,"[""General""]",General,false,,,,,Q2564998,https://en.wikipedia.org/wiki/Makonnen_Wolde_Mikael,http://dbpedia.org/resource/Makonnen_Wolde_Mikael,,1
9369,openplaques:subject:id=9369,W.E.B. Du Bois,Du Bois,man,1868,1963,95,male,,"[""scholar"", ""educator"", ""activist"", ""founder of the NAACP""]",scholar,false,,,,,Q158060,https://en.wikipedia.org/wiki/W._E._B._Du_Bois,http://dbpedia.org/resource/W._E._B._Du_Bois,,1
723,openplaques:subject:id=723,"Alport Lodge, Manchester","Alport Lodge, Manchester",place,,,unknown,object,,"[""lodge""]",lodge,false,,,,,,,,,1
4370,openplaques:subject:id=4370,Dr The Rt Rev. James Prince Lee MA DD,Lee,man,1804,1869,65,male,,"[""Master of Arts"", ""consecrator of 110 new churches"", ""Divinitatis Doctor"", ""Bishop of Manchester""]",consecrator of 110 new churches,true,,,,,Q6141456,https://en.wikipedia.org/wiki/James_Prince_Lee,http://dbpedia.org/resource/James_Prince_Lee,,1
722,openplaques:subject:id=722,Catholic Social Guild,Catholic Social Guild,group,1909,,113,object,,"[""society""]",society,false,,,,,,,,,1
9374,openplaques:subject:id=9374,Caribbean Focus,Caribbean Focus,thing,,,unknown,object,bame,"[""cultural event""]",cultural event,false,,,,,,,,,1
5516,openplaques:subject:id=5516,Manchester Poor House,Manchester Poor House,place,1764,1792,28,object,,"[""Poor House""]",Poor House,false,,,,,,,,,1
5517,openplaques:subject:id=5517,"The Duke of Cumberland tavern, Manchester","Duke of Cumberland tavern, Manchester",place,1819,1901,82,object,,"[""tavern""]",tavern,false,,,,,,,,,1
4385,openplaques:subject:id=4385,Sir William Brereton 1st Baronet,Brereton,man,1604,1661,57,male,,"[""Baronet Brereton of Hanford""]",Baronet Brereton of Hanford,false,,,,,Q1955282,"https://en.wikipedia.org/wiki/Sir_William_Brereton,_1st_Baronet","http://dbpedia.org/resource/Sir_William_Brereton,_1st_Baronet",,1
4330,openplaques:subject:id=4330,Edward Barlow,Barlow,man,1585,1641,56,male,,"[""martyr""]",martyr,false,,,,,Q4078339,https://en.wikipedia.org/wiki/Ambrose_Barlow,http://dbpedia.org/resource/Ambrose_Barlow,,1
716,openplaques:subject:id=716,Platt Chapel,Platt Chapel,place,1646,,376,object,,"[""chapel""]",chapel,false,,,,,,,,,1
806,openplaques:subject:id=806,Sam Wild,Wild,man,,,unknown,male,,"[""Commander of the British Battalion of the International Brigade in the Spanish Civil War""]",Commander of the British Battalion of the International Brigade in the Spanish Civil War,false,,,,,,,,,1
4369,openplaques:subject:id=4369,Ernest Jones,Jones,man,1819,1869,50,male,,"[""barrister"", ""Chartist leader""]",Chartist leader,false,,,,,Q1356273,https://en.wikipedia.org/wiki/Ernest_Charles_Jones,http://dbpedia.org/resource/Ernest_Charles_Jones,,1
713,openplaques:subject:id=713,Walter Carroll,Carroll,man,1869,1955,86,male,,"[""composer"", ""musician""]",musician,false,,,,,Q7964519,https://en.wikipedia.org/wiki/Walter_Carroll,http://dbpedia.org/resource/Walter_Carroll,,1
708,openplaques:subject:id=708,Sir Arthur Whitten Brown KBE,Brown,man,1886,1948,62,male,,"[""Knight of the British Empire"", ""maker of the first non-stop aeroplane crossing of the Atlantic""]",Knight of the British Empire,false,,,,,Q712025,https://en.wikipedia.org/wiki/Arthur_Whitten_Brown,http://dbpedia.org/resource/Arthur_Whitten_Brown,,1
5631,openplaques:subject:id=5631,Manchester Town Hall,Manchester Town Hall,place,,,unknown,object,,"[""town hall""]",town hall,false,,,,,Q2578415,https://en.wikipedia.org/wiki/Manchester_Town_Hall,http://dbpedia.org/resource/Manchester_Town_Hall,,1
6033,openplaques:subject:id=6033,Iwakura Ambassadors' Mission,Iwakura Ambassadors' Mission,thing,1871,1873,2,object,,"[""diplomatic mission""]",diplomatic mission,false,,,,,Q696860,https://en.wikipedia.org/wiki/Iwakura_Mission,http://dbpedia.org/resource/Iwakura_Mission,,1
6034,openplaques:subject:id=6034,Iwakura Tomomi,Tomomi,man,1825,1883,58,male,,"[""ambassador extraordinary"", ""plenipotentiary ambassador""]",ambassador extraordinary,false,,,,,Q428200,https://en.wikipedia.org/wiki/Iwakura_Tomomi,http://dbpedia.org/resource/Iwakura_Tomomi,,1
7976,openplaques:subject:id=7976,Ōkubo Toshimichi,Toshimichi,man,1830,1878,48,male,,"[""politician"", ""statesman"", ""142-143 Spon Street""]",statesman,false,,,,,Q356118,https://en.wikipedia.org/wiki/Ōkubo_Toshimichi,http://dbpedia.org/resource/Ōkubo_Toshimichi,,1
7977,openplaques:subject:id=7977,Kido Takayoshi,Takayoshi,man,1833,1877,44,male,,"[""statesman""]",statesman,false,,,,,Q696402,https://en.wikipedia.org/wiki/Kido_Takayoshi,http://dbpedia.org/resource/Kido_Takayoshi,,1
7978,openplaques:subject:id=7978,Itō Hirobumi,Hirobumi,man,1841,1909,68,male,,"[""Prime Minister of Japan""]",Prime Minister of Japan,false,,,,,Q174971,https://en.wikipedia.org/wiki/Itō_Hirobumi,http://dbpedia.org/resource/Itō_Hirobumi,,1
7979,openplaques:subject:id=7979,Kume Kunitake,Kunitake,man,1839,1931,92,male,,"[""historian"", ""legal scholar"", ""politician""]",historian,false,,,,,Q707533,https://en.wikipedia.org/wiki/Kume_Kunitake,http://dbpedia.org/resource/Kume_Kunitake,,1
4367,openplaques:subject:id=4367,James Herriot,Herriot,man,1815,,unknown,male,,"[""tailor"", ""founder of the Manchester & Salford Adult Deaf & Dumb Benevolent Association""]",tailor,false,,,,,Q,,,,1
21670,openplaques:subject:id=21670,"Royal Hotel, Manchester",Manchester,place,,,unknown,object,,"[""coaching inn""]",coaching inn,false,,,,,,,,,1
5721,openplaques:subject:id=5721,Catenian Association,Catenian Association,group,1908,,114,object,,"[""association""]",association,false,,,,,Q16825905,https://en.wikipedia.org/wiki/Catenian_Association,http://dbpedia.org/resource/Catenian_Association,,1
5515,openplaques:subject:id=5515,first automatic traffic signals in the North West of England,first automatic traffic signals in the North West of England,thing,,,unknown,object,,"[""traffic lights""]",traffic lights,false,,,,,,,,,1
660,openplaques:subject:id=660,Eric Mayer,Mayer,man,1903,1971,68,male,,"[""director""]",director,false,,,,,,,,,1
384,openplaques:subject:id=384,Sir Edwin Chadwick KCB,Chadwick,man,1800,1890,90,male,,"[""public health reformer"", ""Knight Commander of the Order of the Bath""]",public health reformer,false,,,,,Q1294480,https://en.wikipedia.org/wiki/Edwin_Chadwick,http://dbpedia.org/resource/Edwin_Chadwick,,1
5514,openplaques:subject:id=5514,Court of Record for the Hundred of Salford in the County of Lancaster,County of Lancaster,place,1869,1971,102,object,,"[""court""]",court,false,,,,,,,,,1
1353,openplaques:subject:id=1353,Charles Worsley,Worsley,man,1623,1656,33,male,,"[""first Member for Manchester"", ""Puritan soldier"", ""English Parliamentary Army Major General""]",first Member for Manchester,false,,,,,Q5083719,https://en.wikipedia.org/wiki/Charles_Worsley,http://dbpedia.org/resource/Charles_Worsley,,1
4384,openplaques:subject:id=4384,Annie Horniman CH,Horniman,woman,1860,1937,77,female,,"[""Companion of Honour"", ""theatre director"", ""daughter""]",theatre director,false,,,Frederick John Horniman,1057,Q460547,https://en.wikipedia.org/wiki/Annie_Horniman,http://dbpedia.org/resource/Annie_Horniman,,1
7845,openplaques:subject:id=7845,"Gaiety Theatre, Manchester","Gaiety Theatre, Manchester",place,1884,1959,75,object,,"[""theatre""]",theatre,false,,,,,Q5517007,"https://en.wikipedia.org/wiki/Gaiety_Theatre,_Manchester","http://dbpedia.org/resource/Gaiety_Theatre,_Manchester",,1
26084,openplaques:subject:id=26084,69-77 Lever Street,Street,place,1787,,235,object,,"[""houses""]",houses,false,,,,,,,,,1
690,openplaques:subject:id=690,Robert Fortune,Fortune,man,1812,1880,68,male,,"[""plant collector""]",plant collector,false,,,,,Q200666,https://en.wikipedia.org/wiki/Robert_Fortune,http://dbpedia.org/resource/Robert_Fortune,,1
686,openplaques:subject:id=686,Ted Lewis,Lewis,man,1893,1970,77,male,,"[""world welterweight boxing champion""]",world welterweight boxing champion,false,,,,,,,,,1
684,openplaques:subject:id=684,Theodor Fontane,Fontane,man,1819,1898,79,male,,"[""writer"", ""novelist""]",novelist,false,,,,,Q76632,https://en.wikipedia.org/wiki/Theodor_Fontane,http://dbpedia.org/resource/Theodor_Fontane,,1
683,openplaques:subject:id=683,Thomas James Cobden-Sanderson,Cobden-Sanderson,man,1840,1922,82,male,,"[""founder of the Doves Bindery and Doves Press""]",founder of the Doves Bindery and Doves Press,false,,,,,Q3525244,https://en.wikipedia.org/wiki/T._J._Cobden-Sanderson,http://dbpedia.org/resource/T._J._Cobden-Sanderson,,1
23453,openplaques:subject:id=23453,Doves Press,Press,thing,,,unknown,object,,"[""printing press""]",printing press,false,,,,,Q662586,https://en.wikipedia.org/wiki/Doves_Press,http://dbpedia.org/resource/Doves_Press,,1
859,openplaques:subject:id=859,Cetshwayo kaMpande,kaMpande,man,1832,1884,52,male,bame,"[""King of the Zulus""]",King of the Zulus,false,,,,,Q380403,https://en.wikipedia.org/wiki/Cetshwayo,http://dbpedia.org/resource/Cetshwayo,,1
224,openplaques:subject:id=224,Sir John Fielding,Fielding,man,1721,1780,59,male,,"[""magistrate"", ""Knight Bachelor"", ""son"", ""founder of the Bow Street Runners""]",magistrate,false,,,Lt Gen Edmund Fielding,20197,Q707932,https://en.wikipedia.org/wiki/John_Fielding,http://dbpedia.org/resource/John_Fielding,,1
681,openplaques:subject:id=681,"Bow Street, London","Bow Street, London",place,1637,,385,object,,"[""street""]",street,false,,,,,,,,,1
751,openplaques:subject:id=751,Grinling Gibbons,Gibbons,man,1648,1721,73,male,,"[""woodcarver""]",woodcarver,false,,,,,Q610462,https://en.wikipedia.org/wiki/Grinling_Gibbons,http://dbpedia.org/resource/Grinling_Gibbons,,1
1041,openplaques:subject:id=1041,Charles Macklin,Macklin,man,1690,1797,107,male,,"[""actor""]",actor,false,,,,,Q2411008,https://en.wikipedia.org/wiki/Charles_Macklin,http://dbpedia.org/resource/Charles_Macklin,,1
678,openplaques:subject:id=678,David Devant,Devant,man,1868,1941,73,male,,"[""magician""]",magician,false,,,,,Q1174216,https://en.wikipedia.org/wiki/David_Devant,http://dbpedia.org/resource/David_Devant,,1
675,openplaques:subject:id=675,Oskar Kokoschka,Kokoschka,man,1886,1980,94,male,,"[""painter""]",painter,false,,,,,Q154260,https://en.wikipedia.org/wiki/Oskar_Kokoschka,http://dbpedia.org/resource/Oskar_Kokoschka,,1
672,openplaques:subject:id=672,Sir Norman Hartnell KCVO,Hartnell,man,1901,1979,78,male,,"[""Court Dressmaker"", ""Knight Commander of the Royal Victorian Order""]",Court Dressmaker,false,,,,,Q5492240,https://en.wikipedia.org/wiki/Norman_Hartnell,http://dbpedia.org/resource/Norman_Hartnell,,1
671,openplaques:subject:id=671,Dennis Brain,Brain,man,1921,1957,36,male,,"[""horn player""]",horn player,false,,,,,Q919550,https://en.wikipedia.org/wiki/Dennis_Brain,http://dbpedia.org/resource/Dennis_Brain,,1
670,openplaques:subject:id=670,Marcus Stone,Stone,man,1840,1921,81,male,,"[""artist""]",artist,false,,,,,Q1855173,https://en.wikipedia.org/wiki/Marcus_Stone,http://dbpedia.org/resource/Marcus_Stone,,1
669,openplaques:subject:id=669,Dame Marie Tempest DBE,Tempest,woman,1864,1942,78,female,,"[""actor"", ""Dame Commander of the Most Excellent Order of the British Empire""]",actor,false,,,,,Q5478731,https://en.wikipedia.org/wiki/Marie_Tempest,http://dbpedia.org/resource/Marie_Tempest,,1
715,openplaques:subject:id=715,Charles Wesley,Wesley,man,1757,1834,77,male,,"[""musician"", ""son""]",musician,false,,,Charles Wesley,668,Q5083466,https://en.wikipedia.org/wiki/Charles_Wesley_junior,http://dbpedia.org/resource/Charles_Wesley_junior,,1
1241,openplaques:subject:id=1241,Samuel Wesley,Wesley,man,1766,1837,71,male,,"[""musician"", ""son""]",musician,false,,,Charles Wesley,668,Q1969627,https://en.wikipedia.org/wiki/Samuel_Wesley,http://dbpedia.org/resource/Samuel_Wesley,,1
665,openplaques:subject:id=665,John Gilbert Winant OM,Winant,man,1889,1947,58,male,,"[""Order of Merit recipient"", ""United States Ambassador""]",United States Ambassador,false,,,,,Q882987,https://en.wikipedia.org/wiki/John_Gilbert_Winant,http://dbpedia.org/resource/John_Gilbert_Winant,,1
664,openplaques:subject:id=664,Admiral Sir Rear Admiral Francis Beaufort RN KCB FRS FRGS FRAS MRIA,Beaufort,man,1774,1857,83,male,,"[""hydrographer"", ""Fellow of the Royal Geographical Society"", ""Knight Commander of the Order of the Bath"", ""Royal Navy Admiral"", ""Fellow of the Royal Society"", ""Rear Admiral"", ""Member of the Royal Irish Academy"", ""Fellow of the Royal Astronomical Society""]",Royal Navy Admiral,false,,,,,Q21186,https://en.wikipedia.org/wiki/Francis_Beaufort,http://dbpedia.org/resource/Francis_Beaufort,,1
815,openplaques:subject:id=815,José de San Martín,San Martín,man,1778,1850,72,male,,"[""Argentine soldier"", ""statesman""]",Argentine soldier,false,,,,,Q134160,https://en.wikipedia.org/wiki/José_de_San_Martín,http://dbpedia.org/resource/José_de_San_Martín,,1
658,openplaques:subject:id=658,Ugo Foscolo,Foscolo,man,1778,1827,49,male,,"[""poet"", ""patriot""]",patriot,false,,,,,Q166234,https://en.wikipedia.org/wiki/Ugo_Foscolo,http://dbpedia.org/resource/Ugo_Foscolo,,1
1101,openplaques:subject:id=1101,King Charles X of France,Charles X,man,1757,1836,79,male,,"[""last Bourbon King of France"", ""King of France""]",last Bourbon King of France,false,,,,,Q7758,https://en.wikipedia.org/wiki/Charles_X,http://dbpedia.org/resource/Charles_X,,1
656,openplaques:subject:id=656,General John Burgoyne,Burgoyne,man,1722,1792,70,male,,"[""British Army General""]",British Army General,false,,,,,Q436775,https://en.wikipedia.org/wiki/John_Burgoyne,http://dbpedia.org/resource/John_Burgoyne,,1
654,openplaques:subject:id=654,John Desmond Bernal,Bernal,man,1901,1971,70,male,,"[""crystallographer""]",crystallographer,false,,,,,Q168362,https://en.wikipedia.org/wiki/J._D._Bernal,http://dbpedia.org/resource/J._D._Bernal,,1
653,openplaques:subject:id=653,Goldsworthy Lowes Dickinson,Dickinson,man,1862,1932,69,male,,"[""author"", ""Humanist""]",author,false,,,,,Q3264399,https://en.wikipedia.org/wiki/Goldsworthy_Lowes_Dickinson,http://dbpedia.org/resource/Goldsworthy_Lowes_Dickinson,,1
649,openplaques:subject:id=649,Boris Karloff,Karloff,man,1887,1969,82,male,,"[""actor""]",actor,false,,,,,Q203219,https://en.wikipedia.org/wiki/Boris_Karloff,http://dbpedia.org/resource/Boris_Karloff,,1
646,openplaques:subject:id=646,Austin Dobson,Dobson,man,1840,1921,81,male,,"[""poet"", ""essayist""]",poet,false,,,,,Q3595615,https://en.wikipedia.org/wiki/Henry_Austin_Dobson,http://dbpedia.org/resource/Henry_Austin_Dobson,,1
639,openplaques:subject:id=639,Rt Hon. Marquess Rufus Isaacs PC,Isaacs,man,1860,1935,75,male,,"[""lawyer"", ""Foreign Secretary"", ""Viceroy of India"", ""Marquess of Reading"", ""Member of Parliament"", ""statesman"", ""Attorney General of England and Wales"", ""husband"", ""Lord Chief Justice of England"", ""Privy Counsellor"", ""Solicitor General"", ""Baron Reading"", ""Viscount Reading"", ""Viscount Erleigh"", ""Earl of Reading""]",lawyer,false,,,,,Q336036,"https://en.wikipedia.org/wiki/Rufus_Isaacs,_1st_Marquess_of_Reading","http://dbpedia.org/resource/Rufus_Isaacs,_1st_Marquess_of_Reading",,1
637,openplaques:subject:id=637,Rose Macaulay,Macaulay,woman,1881,1958,77,female,,"[""writer""]",writer,false,,,,,Q528576,https://en.wikipedia.org/wiki/Rose_Macaulay,http://dbpedia.org/resource/Rose_Macaulay,,1
635,openplaques:subject:id=635,Victor Weisz,Weisz,man,1913,1966,53,male,,"[""cartoonist""]",cartoonist,false,,,,,Q110400,https://en.wikipedia.org/wiki/Victor_Weisz,http://dbpedia.org/resource/Victor_Weisz,,1
633,openplaques:subject:id=633,John Francis Bentley,Bentley,man,1839,1902,63,male,,"[""architect""]",architect,false,,,,,Q3809275,https://en.wikipedia.org/wiki/John_Francis_Bentley,http://dbpedia.org/resource/John_Francis_Bentley,,1
632,openplaques:subject:id=632,Sir Richard Westmacott,Westmacott,man,1775,1856,81,male,,"[""sculptor"", ""Knight Bachelor""]",sculptor,false,,,,,Q6238282,https://en.wikipedia.org/wiki/Richard_Westmacott,http://dbpedia.org/resource/Richard_Westmacott,,1
628,openplaques:subject:id=628,Dame Ninette de Valois CH OM DBE,Valois,woman,1898,2001,103,female,,"[""Order of Merit recipient"", ""Companion of Honour"", ""founder of the Royal Ballet"", ""Dame Commander of the Most Excellent Order of the British Empire""]",founder of the Royal Ballet,false,,,,,Q234436,https://en.wikipedia.org/wiki/Ninette_de_Valois,http://dbpedia.org/resource/Ninette_de_Valois,,1
627,openplaques:subject:id=627,John Lindley,Lindley,man,1799,1865,66,male,,"[""botanist"", ""pioneer orchidologist""]",botanist,false,,,,,Q378629,https://en.wikipedia.org/wiki/John_Lindley,http://dbpedia.org/resource/John_Lindley,,1
625,openplaques:subject:id=625,Francis Turner Palgrave,Palgrave,man,1824,1897,73,male,,"[""compiler of The Golden Treasury""]",compiler of The Golden Treasury,false,,,,,Q516497,https://en.wikipedia.org/wiki/Francis_Turner_Palgrave,http://dbpedia.org/resource/Francis_Turner_Palgrave,,1
622,openplaques:subject:id=622,George Frampton,Frampton,man,1860,1928,68,male,,"[""sculptor""]",sculptor,false,,,,,Q2265709,https://en.wikipedia.org/wiki/George_Frampton,http://dbpedia.org/resource/George_Frampton,,1
621,openplaques:subject:id=621,George Peabody,Peabody,man,1795,1869,74,male,,"[""philanthropist""]",philanthropist,false,,,,,Q910862,https://en.wikipedia.org/wiki/George_Peabody,http://dbpedia.org/resource/George_Peabody,,1
620,openplaques:subject:id=620,Sir Charles Santley,Santley,man,1834,1922,88,male,,"[""singer"", ""Knight Bachelor""]",singer,false,,,,,Q521746,https://en.wikipedia.org/wiki/Charles_Santley,http://dbpedia.org/resource/Charles_Santley,,1
784,openplaques:subject:id=784,Marie Taglioni,Taglioni,woman,1809,1884,75,female,,"[""ballet dancer""]",ballet dancer,false,,,,,Q203990,https://en.wikipedia.org/wiki/Marie_Taglioni,http://dbpedia.org/resource/Marie_Taglioni,,1
